107900180,08830,길음역,127.0255900689,37.6044894359,성북21,
107900189,08949,경동중고등학교입구,127.0149100838,37.5870263886,성북03,
107900188,08838,국민은행동소문동점,127.0103075173,37.5903966753,성북01,
107900190,08854,힐스테이트입구,127.0275831575,37.6061744432,성북21,
107900197,08874,현대백화점별관주차장,127.029078898,37.6075628915,강북08,성북21,강북12,
107900196,08945,풍림아파트,127.0220738542,37.597427769,성북20,
107900195,08873,삼선교,127.007486645,37.5891186669,성북01,
107900194,08872,쌍다리,126.9959856179,37.5934032492,성북03,
107900193,08946,월곡중학교,127.048814,37.606568,성북12,
107900191,08868,관문약국,127.0553382942,37.6158484492,성북12,성북13,
107900199,08943,낙산삼거리,127.0103437635,37.5803001161,종로03,
107900165,08808,범양APT입구,127.0271372049,37.6040364347,성북21,
213000393,38619,KTX광명역5번출구,126.8861932517,37.4170414872,6014,6004,
107900164,08969,극동아파트정문,127.0342517502,37.5954194204,성북21,
213000394,38617,소하동,126.8794361907,37.4356153304,6014,
107900163,08970,고려대아이스링크,127.0278037745,37.5929442138,성북20,
213000395,38618,소하동,126.879567218,37.435675399,6014,
107900162,08807,법화사,127.0109723802,37.5845900238,성북02,
213000396,38610,광명사거리역,126.856808822,37.4787269421,6014,
107900161,08971,하트마트편의점,127.0414159794,37.612020549,성북10-1,
213000397,38613,광명실내체육관,126.8713692127,37.4638353529,6014,
107900160,08801,노인정,126.9909645069,37.5926528165,성북03,
110000100,11200,상계현대2차아파트,127.0509544444,37.6717188288,1129,노원02,
110000102,11202,수락리버시티아파트,127.055367,37.689128,1154,
110000101,11201,상계현대3차아파트,127.0525505074,37.6708131132,1129,노원02,
110000104,11204,수락중고등학교,127.0552657348,37.6828390426,1143,1154,노원02,
107900169,08962,동구마케팅고후문,127.008326956,37.59366173,성북01,
107900168,08964,극동아파트후문,127.0333419867,37.596023753,성북21,
110000106,11206,은빛아파트2단지,127.0552854311,37.6802092788,1143,1154,노원02,
107900167,08965,성북구의회,127.0260800323,37.5945391201,성북20,
110000105,11205,수락중고등학교,127.0553623957,37.6829117775,1143,1154,노원02,
107900166,08966,장위1동노인정,127.043044981,37.6116020139,성북10-1,
110000108,11208,상계초등학교,127.065984242,37.6576584976,1129,N13,102,
110000107,11207,홍파복지원미주아파트,127.0554609986,37.6798317125,1143,1154,노원02,
110000109,11209,상계초등학교,127.0661057815,37.6577101312,1129,102,1137,노원08,노원02,
107900176,08958,종암아이파크2차정문,127.0325219666,37.5969720497,성북21,
107900175,08959,개운중학교,127.0250707176,37.594132363,성북20,
107900174,08823,팔각정,126.9922142865,37.592373848,성북03,
107900173,08960,태광빌라,127.0439306201,37.6122197761,성북10-1,
107900172,08961,삼선초교,127.0130749406,37.5853171535,성북03,
213000386,38200,코스트코광명점,126.8876394799,37.4208718523,5633,505,5627,
107900171,08819,대우APT정문.대림APT후문앞,127.0176418276,37.6122787391,성북09,성북08,
110000111,11211,노원역1번출구,127.0634157586,37.6562799577,1129,1138,102,1132,1154,1142,
110000110,11210,노원역9번출구,127.061729,37.655991,1129,N13,1138,102,노원08,1154,N61,1142,노원02,
110000113,11213,와우패션클럽,127.0639086916,37.6550670087,1167,1132,
110000112,11212,롯데백화점노원점,127.0625686742,37.6547824107,1167,1132,
110000115,11215,상계중학교정문,127.068029381,37.6524221121,1167,1132,1154,
110000114,11214,중앙하이츠2차아파트,127.0674197117,37.654311989,1167,1132,
107900179,08956,삼선노인정,127.0138717308,37.5863750379,성북03,
110000117,11217,코오롱아파트.양지대림아파트,127.070652,37.652536,1139,1143,1140,
107900178,08957,한신113동앞,127.0085363105,37.5944604571,성북01,
110000116,11216,상계중학교,127.0693639049,37.6514407904,1139,1143,1140,
107900177,08828,한양슈퍼앞,127.0110289054,37.5835856939,성북02,
110000119,11219,상계119안전센터,127.0716964952,37.6539269441,1139,1143,1140,
110000118,11218,상계119안전센터,127.0715783985,37.653934454,1139,1143,1140,
213000379,38625,밤일마을,126.8623475796,37.452580868,5630,
213000367,38518,광명역세권1단지후문,126.8872867621,37.4359474644,금천04,5633,
213000366,14324,기아자동차남문.광명역세권1단지,126.8872891169,37.4361706369,금천04,5633,
213000350,38173,신촌마을,126.8907825864,37.4512643236,505,5627,
213000347,38125,철산역,126.8679941702,37.476330053,6616,6638,
213000348,14308,밤일마을,126.8635671705,37.4524863456,5630,
213000349,38627,범안사거리,126.8657809843,37.4527182541,5630,
213000340,38643,하안1동주민센터,126.8691991009,37.4653715437,503,504,5536,5714,
213000341,14305,하안1동주민센터.이편한세상센트,126.869025043,37.4664553451,503,504,5536,5714,
107000518,08408,북한산보국문역2번출구,127.0080361564,37.6123208475,143,1014,1113,110A고려대,110B국민대,162,
107000519,08409,북한산보국문역1번출구,127.008269487,37.6120632959,143,1014,1113,110A고려대,110B국민대,162,
107000514,08238,서울다원학교,126.9917544365,37.5946080996,1111,2112,
107000515,08363,일신건영아파트.꿈에그린아파트,127.0121220534,37.6014843736,1162,
107000516,08406,장위동입구,127.0390866038,37.6136696443,1017,1137,103,172,
107000520,08218,돈암힐스테이트.코오롱하늘채,127.0143227335,37.5984416956,1162,
213000323,38698,광명국민체육센터,126.8649455732,37.4866259605,구로11,
213000324,38515,딩동댕어린이집,126.8625306633,37.486474268,구로11,
213000325,38533,딩동댕어린이집,126.8625021335,37.4863758514,구로11,
213000326,38517,대명각,126.8609089649,37.4860627317,구로11,
213000327,38532,대명각,126.8611309641,37.486040887,구로11,
213000328,38521,광명소방파출소,126.8589761224,37.4855473168,구로11,
213000329,38529,광명소방파출소,126.8591896683,37.4854933439,구로11,
107000507,08967,고려대역.숭례초교,127.0359318039,37.5948768142,6102,6101,
107000508,08348,풍림아파트삼거리,127.0072962993,37.6173497501,1114,1014,
107000509,08405,한성대입구역,127.0050591632,37.5892279976,1111,
107000504,08241,창문여고,127.0361867357,37.6121091496,6011,
107000505,08404,돌곶이역8번출구,127.0564838332,37.6104997577,1111,173,120,
107000506,08359,성북참노인전문병원,127.0057105198,37.5976105179,1162,
213000322,38538,광명국민체육센터,126.8649303169,37.4867122869,구로11,
107000510,08314,용문중고교,127.0231895439,37.5873688272,1162,
213000312,38645,소하3단지,126.8816651142,37.4499810126,6014,
213000313,38644,소하3단지,126.8813472902,37.4502051865,6014,
213000315,38678,소하6단지,126.8923722121,37.4460885467,5633,
213000316,38695,신촌마을아파트2단지,126.8925785222,37.4462398299,5633,
213000310,38114,광명성애병원,126.8720630956,37.473794621,503,5536,5714,
213000311,38181,가리대.소하3단지.소하상업지구,126.8828748024,37.4488185675,505,5627,
107000500,08403,월곡동신아파트,127.0360628034,37.6045535336,1164,
235001079,68264,장거리한양수자인1단지,127.0827669019,37.8027476549,108,
107000501,08401,숭곡초교후문,127.0328803629,37.6092867313,1164,
235001078,68121,장거리한양수자인1단지,127.0824454864,37.803029609,108,
107000502,08402,월곡아남아파트,127.0345078006,37.6064757542,1164,
213000309,38696,신촌마을아파트,126.8910312965,37.4485482583,5633,
213000303,38188,기아자동차출하사무소,126.8928481147,37.4370122701,5633,
213000304,38648,기아자동차,126.8951249536,37.4406721025,5633,
213000305,38647,기아교차로,126.8954033468,37.4396439261,5633,
213000306,38650,소하7단지,126.8935024246,37.4444005566,5633,
213000307,38649,광명테크노파크,126.8936248256,37.4446787262,5633,
213000308,38677,소하단독필지,126.8907143243,37.4485366171,5633,
213000300,38182,기아사거리,126.8918584626,37.4359444947,5633,
109000185,10273,창동주공3단지,127.0415579149,37.6513238981,1138,
109000188,10276,세그루학원,127.0279423371,37.6565419913,1128,도봉07,1119,
109000189,10277,세그루학원,127.0279239398,37.6556222508,1128,도봉07,노원14,1119,
213000417,38697,신촌마을,126.890895477,37.4511324405,5633,505,5627,
110000081,11181,노원고등학교,127.0545442655,37.6614259372,146,1167,1144,
